Running command: vulture C:\Users\System 8\FOD --min-confidence 60
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:627: unused variable 'mediumpurple' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:628: unused variable 'mediumseagreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:629: unused variable 'mediumslateblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:630: unused variable 'mediumspringgreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:631: unused variable 'mediumturquoise' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:632: unused variable 'mediumvioletred' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:633: unused variable 'midnightblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:635: unused variable 'mistyrose' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:636: unused variable 'moccasin' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:637: unused variable 'navajowhite' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:639: unused variable 'oldlace' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:640: unused variable 'olive' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:641: unused variable 'olivedrab' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:644: unused variable 'orchid' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:645: unused variable 'palegoldenrod' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:647: unused variable 'paleturquoise' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:648: unused variable 'palevioletred' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:649: unused variable 'papayawhip' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:650: unused variable 'peachpuff' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:651: unused variable 'peru' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:653: unused variable 'plum' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:654: unused variable 'powderblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:657: unused variable 'rosybrown' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:659: unused variable 'saddlebrown' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:660: unused variable 'salmon' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:661: unused variable 'sandybrown' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:662: unused variable 'seagreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:663: unused variable 'seashell' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:664: unused variable 'sienna' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:666: unused variable 'skyblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:667: unused variable 'slateblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:669: unused variable 'slategrey' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:670: unused variable 'snow' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:671: unused variable 'springgreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:674: unused variable 'teal' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:676: unused variable 'tomato' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:677: unused variable 'turquoise' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:679: unused variable 'wheat' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:683: unused variable 'yellowgreen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:684: unused variable 'fidblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:685: unused variable 'fidred' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:686: unused variable 'fidlightblue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:860: unused method 'setExtraColorsNameSpace' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\colors.py:947: unused function 'setColors' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\corp.py:170: unused class 'RL_CorpLogoThin' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\corp.py:248: unused class 'ReportLabLogo' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\extformat.py:78: unused class 'dingo' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:77: unused variable 'FF_SERIF' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:79: unused variable 'FF_SCRIPT' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:82: unused variable 'FF_ALLCAP' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:83: unused variable 'FF_SMALLCAP' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:99: unused attribute 'isSymbolic' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:101: unused attribute 'typeCode' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:105: unused attribute 'timeModified' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:136: unused attribute '_fontsByName' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:138: unused attribute '_fontsByFamilyBoldItalic' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:264: unused attribute 'timeModified' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\fontfinder.py:272: unused attribute 'typeCode' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:42: unused function 'getStdShortMonthNames' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:48: unused function 'getStdShortDayNames' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:211: unused method 'dayOfYear' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:241: unused method 'endOfMonth' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:245: unused method 'firstDayOfMonth' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:254: unused method 'formatUSCentury' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:259: unused method '_fmtM' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:262: unused method '_fmtMM' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:265: unused method '_fmtMMM' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:268: unused method '_fmtMMMM' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:271: unused method '_fmtMMMMM' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:274: unused method '_fmtD' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:277: unused method '_fmtDD' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:280: unused method '_fmtDDD' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:283: unused method '_fmtDDDD' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:286: unused method '_fmtYY' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:289: unused method '_fmtYYYY' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:476: unused method 'setDay' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:485: unused method 'setMonth' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:518: unused method 'setYear' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:555: unused function 'bigCrunch' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:585: unused function 'FND' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\normalDate.py:589: unused variable 'Epoch' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:14: unused variable 'A0' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:17: unused variable 'A3' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:19: unused variable 'A5' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:20: unused variable 'A6' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:21: unused variable 'A7' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:22: unused variable 'A8' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:23: unused variable 'A9' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:24: unused variable 'A10' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:26: unused variable 'B0' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:27: unused variable 'B1' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:28: unused variable 'B2' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:29: unused variable 'B3' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:30: unused variable 'B4' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:31: unused variable 'B5' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:32: unused variable 'B6' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:33: unused variable 'B7' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:34: unused variable 'B8' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:35: unused variable 'B9' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:36: unused variable 'B10' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:41: unused variable 'C3' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:42: unused variable 'C4' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:43: unused variable 'C5' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:44: unused variable 'C6' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:45: unused variable 'C7' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:46: unused variable 'C8' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:47: unused variable 'C9' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:48: unused variable 'C10' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:56: unused variable 'JUNIOR_LEGAL' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:57: unused variable 'HALF_LETTER' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:58: unused variable 'GOV_LETTER' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:59: unused variable 'GOV_LEGAL' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:60: unused variable 'TABLOID' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:61: unused variable 'LEDGER' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:66: unused variable 'legal' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:67: unused variable 'elevenSeventeen' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pagesizes.py:78: unused function 'portrait' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pdfencrypt.py:34: unused variable 'reserved1' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pdfencrypt.py:35: unused variable 'reserved2' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pdfencrypt.py:125: unused variable 'externalID' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pdfencrypt.py:305: unused function 'unHexText' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pdfencrypt.py:408: unused function 'checkU' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pdfencrypt.py:513: unused class 'EncryptionFlowable' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\pdfencrypt.py:532: unused function 'encryptDocTemplate' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\randomtext.py:44: unused variable 'COMPUTERS' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\randomtext.py:72: unused variable 'BLAH' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\randomtext.py:77: unused variable 'BUZZWORD' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\randomtext.py:106: unused variable 'STARTREK' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\randomtext.py:125: unused variable 'PRINTING' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\randomtext.py:335: unused variable 'sentenceno' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\randomtext.py:337: unused variable 'wordno' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_accel.py:66: unused function '__py_fp_str' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:10: unused variable 'isPy313' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:273: unused method 'gen_lambda' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:371: unused method 'gen_attr_check' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:435: unused variable 'needs_wrap' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:439: unused variable 'needs_wrap' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:443: unused variable 'needs_wrap' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:700: unreachable code after 'return' (100% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:745: unused variable 'visit_Ellipsis' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:746: unused variable 'visit_MatMult' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:763: unused variable 'visit_FormattedValue' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:764: unused variable 'visit_JoinedStr' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:766: unused variable 'visit_Load' (60% confidence)
C:\Users\System 8\FOD\venv\Lib\site-packages\reportlab\lib\rl_safe_eval.py:767: unused variable 'visit_Store' (60% confidence)
